0.14400347	-0.010613259	-0.118165895	0.063033186	0.18684351	-0.16138619	-0.22286765	-0.039169054	0.09074785	0.08320671	-0.10055985	0.11829002	-0.025067525	0.07150565	0.09255002	0.22598797	0.13412035	0.056028847	0.17473729	-0.1485031	-0.25164852	-0.04249123	-0.058394518	-0.099926814	-0.2746248	-0.006499632	0.16256002	-0.0306898	-0.018735617	-0.06420223	-0.10748757	0.10446783	0.20830017	0.07264767	0.093541436	-0.05902778	-0.2731468	-0.0029255722	-0.31384805	-0.07943055	-0.17671487	0.03237785	0.007296111	0.1087735	0.06191045	0.046425026	0.13881606	0.02158641	0.24598144	0.25275898	0.10609093	0.21088155	-0.22406353	-0.023024067	0.12334011	-0.038840845	-0.04624838	0.039877232	-0.1303932	-0.02378387	-0.003793467	-0.07394326	-0.087597124	-0.14910518	-0.23522311	-0.20873289	-0.07123604	-0.02783354	-0.15035367	-0.33659676	0.16255668	-0.004925659	0.20431535	-0.363366	-0.1077097	-0.34330532	0.022080943	0.04299654	0.10429533	-0.13896553	0.18450886	-0.34809393	-0.24004807	0.0768896	-0.087579794	-0.16852039	0.0050946414	-0.039638545	-0.20575812	-0.31960097	-0.06629429	0.20482287	0.091550626	-0.21636364	-0.309457	-0.1357515	-0.033688996	-0.17967662	-0.039740723	-0.08175161
0.057632893	0.015422761	-0.018356754	-0.14850534	0.358845	-0.118472636	-0.29806504	-0.037584312	0.12533201	0.17854373	-0.086090036	0.15821862	-0.00075939717	0.03417854	0.27693513	0.20954497	0.04757219	0.08520005	0.13978957	-0.06766172	-0.16589676	-0.04829245	0.02228535	-0.06411319	-0.23256108	0.04464144	0.18549663	-0.13805495	-0.07344255	-0.021851558	-0.054381642	0.039091144	0.3099915	0.0946931	0.09824228	0.028048795	-0.20773745	0.029731663	-0.24677631	-0.3017091	-0.09384053	0.004696019	-0.08839172	0.09851179	-0.01846594	0.08243218	0.09829668	0.12264407	0.21539131	0.13154903	-0.11682206	0.18510742	-0.12263159	-0.0033411426	0.16333167	-0.22466686	0.037784066	0.15716016	-0.15789643	0.01345298	0.021612573	-0.13644007	-0.13971077	-0.056131132	-0.22361691	-0.09276669	-0.06224703	-0.2748479	-0.07859055	-0.13656002	0.105838835	-0.054338563	0.08616071	-0.27712893	-0.17833221	-0.38365424	0.1518331	0.011453521	0.18390483	-0.021873638	0.09632629	-0.19825128	-0.1357254	-0.024091301	-0.15619673	-0.18570866	-0.0034672627	0.08151202	-0.160513	-0.26097324	-0.1356894	0.059956815	0.0606123	-0.31682178	-0.32172462	-0.16729373	0.10739291	-0.19276357	-0.050743375	0.028549071
0.058329623	0.015174028	0.028338848	-0.016476989	0.19157496	-0.19534983	-0.33202752	-0.032679297	0.070786946	0.24439877	-0.046901945	0.22019358	-0.20470859	0.16013062	0.2738784	0.54796636	0.017051538	-0.008283408	0.21972226	-0.03366995	-0.013401293	-0.087226	0.13016082	-0.18024845	-0.36357278	-0.1470961	0.29657304	-0.19477004	-0.12399894	-0.020151444	-0.26678297	0.0025452534	0.18600634	0.04055857	0.10174783	-0.05255865	-0.22782706	-0.04185673	-0.2414363	-0.30045435	-0.21850605	-0.016210994	-0.12138059	0.2734283	-0.023059126	-0.0012164001	0.0068597407	0.21800272	0.29794544	-0.004054916	0.10300757	0.2529633	-0.2907068	0.02615363	-0.052988786	-0.30252	0.19106324	0.08431927	-0.23145595	0.047723502	-0.07172243	-0.06126029	-0.2486366	0.04218526	-0.14254321	-0.17431273	-0.075950235	-0.24328269	-0.046820108	-0.14385872	0.10293184	-0.03113065	0.052951254	-0.25591782	-0.15672438	-0.14895612	0.1841622	0.14781113	0.20266521	-0.050384086	0.08294765	-0.28658608	-0.09506308	-0.0600969	-0.14231595	-0.2125809	-0.11678158	-0.032501288	-0.22472543	-0.22628196	-0.13474558	-0.026525402	-0.07886194	-0.34451962	-0.154406	-0.024690976	-0.08349188	-0.14252129	0.028583704	0.19235449
-0.043143287	0.065893546	0.056153573	-0.018274194	0.19744498	-0.0027935717	-0.18023875	0.017423075	0.12576847	0.070997156	-0.071682766	0.15321474	-0.07917005	-0.02177848	0.15556692	0.3490063	0.056430392	0.093006484	0.16174476	-0.012040366	-0.07637009	-0.13756832	-0.07564094	-0.117280915	-0.15711056	0.044244584	0.10038122	-0.089752465	-0.028093632	-0.05612025	-0.0064851544	0.0032456385	0.2303366	0.074965626	0.07146658	0.0022403488	-0.15931344	0.06623718	-0.20319569	-0.23396595	-0.050983492	0.020422926	-0.050407127	0.10443868	-0.057085536	0.14703594	0.13103816	0.03011263	0.35554412	0.20377226	-0.01499528	0.17594878	-0.15254773	0.07736156	0.2114628	-0.15436149	0.009476868	0.14857152	-0.10103425	-0.047654085	0.019323226	-0.04152133	-0.031603012	-0.06676488	-0.27010483	-0.060046352	-0.07917018	-0.17914256	-0.08793087	-0.2401722	0.09548793	0.055991054	0.12994039	-0.31250975	-0.25445184	-0.36685237	-0.027264612	-0.01768513	0.090310425	-0.011959752	-0.018714294	-0.2396114	-0.22160992	0.047168925	-0.10933088	-0.16606963	0.055012874	-0.00048263153	-0.104770504	-0.23717338	-0.10083862	0.034622718	0.085056596	-0.23429699	-0.24220277	-0.13932855	0.0747432	-0.16030851	-0.08230215	0.0076528494
-0.007801486	-0.025182785	0.041620664	-0.01615871	0.32402512	-0.06645091	-0.27736697	-0.010273291	0.04298351	0.0906694	-0.14912339	0.22185248	-0.04468669	0.050952494	0.22232963	0.35796383	0.0016480116	0.047932114	0.23061208	-0.009178001	-0.12661837	-0.162053	0.004495744	-0.098119766	-0.20547976	0.023940006	0.120241985	-0.08793756	-0.0778718	0.0766673	-0.13276193	0.05910666	0.26718846	0.096382886	0.07059103	-0.05935726	-0.15901427	-0.025261426	-0.270703	-0.26376665	-0.14231831	-0.004169059	-0.074824914	0.13518208	-0.056061085	0.047306225	0.062145002	0.08036547	0.29252988	0.14943673	-0.06336094	0.16762573	-0.14588358	0.007585273	0.15735032	-0.22840546	0.054838303	0.048309993	-0.059468318	0.0096552465	-0.014976387	-0.017899878	-0.13788913	-0.007707913	-0.18532993	-0.12813182	-0.08487107	-0.24646692	-0.09151264	-0.275396	0.07438935	-0.033144563	0.11667282	-0.36787438	-0.16958469	-0.31845525	0.043544024	-0.06520966	0.06292074	0.010792977	-0.08950524	-0.22811995	-0.035689972	-0.0005275232	-0.09216603	-0.1734516	-0.037911523	0.03768646	-0.086330414	-0.2185718	-0.06181169	0.028389886	-0.0060847593	-0.25888768	-0.26600537	-0.12390793	0.05834518	-0.19208153	-0.007149279	0.00037096834
0.116236225	-0.0041173184	0.029944625	0.1245259	0.22885112	-0.1407326	-0.3097591	0.020906117	0.05232531	0.13115038	-0.12752198	0.17536101	-0.10524459	0.1394668	0.18683946	0.4349412	-0.012822059	-0.011504603	0.2594331	-0.020027494	-0.14953183	-0.14091219	0.05758602	-0.14546369	-0.26992384	-0.047069438	0.1973173	-0.107737966	-0.0853835	0.03438679	-0.23530546	0.059777632	0.19747986	0.10005686	0.07003865	-0.0693088	-0.21734133	0.06105277	-0.3023116	-0.20611747	-0.26617324	0.06057986	-0.05814727	0.22954346	0.06328253	-0.032533374	0.013403002	0.076598935	0.30413646	0.13602485	0.091808274	0.1818896	-0.21408762	-0.037504178	0.066901796	-0.14217474	0.13552071	-0.03927048	-0.18045197	-0.018029658	-0.053515404	0.006030552	-0.1764365	-0.018619174	-0.18529457	-0.22191158	-0.079899006	-0.051708654	-0.07899207	-0.25639287	0.11018978	-0.058079526	0.11142582	-0.35505792	-0.086633526	-0.20746782	0.030398788	-0.020687083	0.028723514	-0.10052599	0.06471441	-0.31286427	-0.064444065	0.090228066	-0.09205892	-0.23158666	-0.1219288	0.040964823	-0.14584418	-0.2756857	-0.10018624	0.05922878	-0.11801362	-0.1593449	-0.23909593	-0.1401993	-0.005590197	-0.019580623	0.07425325	0.044059098
-0.079315506	0.051823493	0.13703358	-0.015314677	-0.060791556	0.13688882	0.15441169	0.3132645	0.1447413	0.043281294	0.035395082	0.09549321	-0.15035942	-0.052647877	0.11559316	0.43328306	0.15565042	0.14765525	0.11092385	-0.05852976	0.22541745	-0.17392755	-0.23558097	-0.104531854	-0.117769286	-0.055369753	0.18292871	0.005578195	-0.0035367918	-0.26814774	0.033216167	0.10649485	0.051739678	0.0667172	0.10009965	0.057302963	-0.3452629	0.48509988	-0.22112937	-0.025944158	0.004469919	0.042969506	0.17153339	0.08355659	0.008649453	0.3016695	0.13841707	0.05402677	0.5779746	0.16330652	0.2454134	0.26293522	-0.39512327	0.36644843	0.29076007	-0.14488353	0.04149259	0.2978414	-0.069911085	-0.021135649	0.12584864	0.07030715	-0.24812917	-0.0678328	-0.39057204	-0.11901835	-0.07698597	-0.0052322447	0.063219436	-0.30287328	0.121661946	0.36276174	0.28948945	-0.059535224	-0.4363351	-0.23085164	-0.28221846	0.036741443	0.12000649	-0.2373554	-0.17664894	-0.2997556	-0.30385524	-0.092438735	-0.16710742	-0.24761964	0.118213065	-0.02039193	-0.2106692	-0.36919096	0.12802614	-0.18582126	0.13643552	-0.16440551	0.11769852	-0.2586371	-0.04024517	0.11472724	0.001646313	0.13854969
0.1770194	0.050530855	0.04292003	0.14674841	-0.060888015	-0.21966882	-0.15777929	0.13774861	0.11787577	0.20194887	-0.07098499	0.07607048	-0.16015153	0.02380629	0.086266786	0.3602747	0.057217415	0.06321355	0.18012622	-0.099301055	-0.12257473	-0.14248036	0.09744839	-0.16251306	-0.31823158	-0.19537568	0.35249266	-0.05947845	-0.07776762	-0.10226937	-0.17756039	0.1879795	0.093930334	0.13750325	0.046032216	-0.08964928	-0.38113746	0.1379035	-0.32205236	-0.19136865	-0.2411375	0.086603165	0.07577014	0.10523778	0.24145167	0.05352201	-0.07686005	0.17651856	0.40031764	-0.016225098	0.20291287	0.19132264	-0.4348534	0.14210823	-0.12982434	-0.16559835	0.20099716	-0.01785813	-0.16762146	0.028281348	-0.02293602	0.080134206	-0.14666647	-0.07804544	-0.30222848	-0.24779682	-0.09268784	0.10453639	0.020802362	-0.31512582	-0.0009560174	0.11763347	0.21308841	-0.23101622	-0.18926048	-0.12409202	0.072441556	0.04550063	0.04683908	-0.27805063	0.14193606	-0.45667428	-0.24526921	0.08268959	-0.28478575	-0.24551779	-0.08124975	-0.021665975	-0.21399176	-0.30826822	-0.06948037	0.16888854	-0.0642271	-0.23458844	-0.082530856	-0.054135513	-0.14489245	0.05612447	0.06276596	0.035560727
0.015360059	0.10005589	0.015685402	0.025895195	0.21809755	-0.05009379	-0.18871309	0.045900345	0.13351753	0.118580855	-0.09815715	0.17882098	-0.10388365	-0.0033753002	0.16183773	0.29329795	0.07581734	0.09221516	0.12365943	-0.04913751	-0.16340925	-0.12153921	-0.12949091	-0.1098073	-0.19551313	0.044592686	0.15284282	-0.091453	-0.08196739	-0.098444484	-0.040212598	0.062578104	0.22905697	0.03393446	0.09034326	-0.03475762	-0.20568776	0.072961465	-0.24310629	-0.18691045	-0.050414782	0.0073471363	0.0037399426	0.13221325	-0.008790309	0.18045557	0.12800768	0.014160693	0.2983066	0.17228754	-0.010166189	0.14095877	-0.19266841	-0.0033065586	0.23762387	-0.14377385	0.012124986	0.13230202	-0.12337969	-0.075282976	0.008888692	0.021895338	-0.056041177	-0.14225787	-0.25602975	-0.10829455	-0.06409834	-0.17807463	-0.13647044	-0.22773121	0.11379337	0.02936496	0.14598283	-0.29546502	-0.15844274	-0.37348327	0.011374495	0.01833677	0.12252891	-0.08606267	0.041488685	-0.19242492	-0.18676256	0.0033596964	-0.09373653	-0.15777506	0.057011425	0.01649872	-0.15600245	-0.30173773	-0.09806748	0.10732916	0.089936316	-0.17453505	-0.21729669	-0.11379581	0.016261103	-0.19199432	-0.05223806	-0.0014615933
0.04659957	-0.01364657	0.06012118	0.09084817	0.15730315	-0.07479841	-0.20700757	0.12363366	0.11693559	0.11521355	-0.075824045	0.15873538	-0.08946788	0.05802945	0.15571733	0.33600423	0.01779765	0.085028164	0.22367243	-0.058884386	-0.109810665	-0.15531312	0.0026703456	-0.12726103	-0.21134141	-0.061669063	0.1768408	-0.0058593433	-0.061821036	-0.046928678	-0.109935924	0.057408843	0.1817706	0.07994622	0.09390345	-0.06563077	-0.24880701	0.12905382	-0.29601213	-0.09499305	-0.19378479	0.041898947	0.014933341	0.115200795	0.064235814	0.11352335	0.10303867	0.0018844291	0.3391186	0.17973919	0.08469374	0.13881126	-0.25430933	0.030980954	0.1436981	-0.12320374	0.06808443	0.042430703	-0.1048673	-0.020282736	-0.02822037	0.028335987	-0.11798577	-0.04317387	-0.16882785	-0.18850033	-0.09565068	-0.058816247	-0.09759558	-0.28125167	0.05484989	0.079058506	0.21845461	-0.32959622	-0.19393197	-0.2588469	-0.07359871	-0.054522462	0.057841506	-0.10186252	-0.07153416	-0.29773024	-0.14658633	0.037019797	-0.08916849	-0.21298805	0.0007384446	0.023150744	-0.15623102	-0.29158503	-0.042630915	0.07575529	-0.043795634	-0.09951222	-0.14204395	-0.13009176	-0.023521688	-0.10085644	0.0038434805	0.0043212757
